Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,12.649999618530273,12.699999809265137,12.5,12.649999618530273,12.649999618530273,14660093
2023-01-04,12.649999618530273,12.699999809265137,12.600000381469727,12.649999618530273,12.649999618530273,9564081
2023-01-05,12.699999809265137,12.899999618530273,12.699999809265137,12.75,12.75,13998187
2023-01-06,12.75,12.899999618530273,12.75,12.850000381469727,12.850000381469727,10232786
2023-01-09,13.0,13.050000190734863,12.899999618530273,13.050000190734863,13.050000190734863,39886527
2023-01-10,13.050000190734863,13.100000381469727,12.899999618530273,13.0,13.0,22510281
2023-01-11,12.949999809265137,13.0,12.899999618530273,12.899999618530273,12.899999618530273,19791819
2023-01-12,12.949999809265137,13.0,12.899999618530273,12.949999809265137,12.949999809265137,14719039
2023-01-13,13.050000190734863,13.100000381469727,12.899999618530273,12.949999809265137,12.949999809265137,18014543
2023-01-16,13.0,13.050000190734863,12.949999809265137,13.0,13.0,22357663
2023-01-17,13.0,13.100000381469727,12.949999809265137,13.050000190734863,13.050000190734863,30438219
2023-01-30,13.149999618530273,13.300000190734863,13.050000190734863,13.199999809265137,13.199999809265137,64865851
2023-01-31,13.199999809265137,13.25,13.100000381469727,13.199999809265137,13.199999809265137,42003124
2023-02-01,13.199999809265137,13.199999809265137,13.0,13.149999618530273,13.149999618530273,37351122
2023-02-02,13.100000381469727,13.199999809265137,13.0,13.149999618530273,13.149999618530273,35292599
2023-02-03,13.149999618530273,13.199999809265137,13.050000190734863,13.100000381469727,13.100000381469727,18561039
2023-02-06,13.050000190734863,13.149999618530273,13.0,13.050000190734863,13.050000190734863,24224012
2023-02-07,13.050000190734863,13.149999618530273,13.0,13.050000190734863,13.050000190734863,21798786
2023-02-08,13.050000190734863,13.100000381469727,13.0,13.0,13.0,18655193
2023-02-09,13.0,13.050000190734863,12.949999809265137,13.0,13.0,17007406
2023-02-10,12.949999809265137,13.0,12.899999618530273,12.899999618530273,12.899999618530273,21609380
2023-02-13,12.899999618530273,13.100000381469727,12.850000381469727,13.050000190734863,13.050000190734863,29515797
2023-02-14,13.100000381469727,13.149999618530273,13.050000190734863,13.050000190734863,13.050000190734863,17742241
2023-02-15,13.050000190734863,13.100000381469727,12.949999809265137,13.0,13.0,15325704
2023-02-16,13.050000190734863,13.149999618530273,13.0,13.050000190734863,13.050000190734863,26246126
2023-02-17,13.050000190734863,13.199999809265137,13.0,13.199999809265137,13.199999809265137,22765711
